"YEAR","MONTH","UNIQUE_CARRIER","CARRIER","SDOM_GALLONS","NDOM_GALLONS","TDOMT_GALLONS","SDOM_COST","TS_COST","NDOM_COST","TDOMT_COST","TOTAL_COST"
2001,1,"ZKQ","ZKQ",0,51606,51606,0,0,108932,108932,108932
2001,1,"ZW","ZW",4599255,0,4599255,5360359,5360359,0,5360359,5360359
2001,2,"3Z","3K",0,0,217060,0,337101,0,379855,379855
2001,2,"5X","5X",0,27585000,27585000,0,11755000,22533000,22533000,34819000
2001,2,"5Y","5Y",3e+05,119274,419274,252000,3704550,100190,352190,4449650
2001,2,"8C","8C",0,4500467,4500467,0,0,4570392,4570392,5715205
2001,2,"AX","9N",1950876,0,1950876,1999336,1999336,0,1999336,1999336
2001,2,"AA","AA",161621508,392625,162014133,128527470,191065139,345588,128873058,191469748
2001,2,"AQ","AQ",3408787,14888,3423675,3095282,3157631,13036,3108318,3204174
2001,2,"AS","AS",20309001,45034,22068326,17763825,20886249,38229,19343224,20966219
2001,2,"B6","B6",3078090,0,3078090,2713951,2713951,0,2713951,2713951
2001,2,"CO","CO",75485000,80000,75565000,65971000,97843000,80000,66051000,97923000
2001,2,"CS","CS",0,0,0,0,4278000,0,0,4278000
2001,2,"DL","DL",155294367,67744,155410751,114210099,147572414,65915,114323341,147638329
2001,2,"ER","ER",5477705,231016,5708721,4886558,7002534,216243,5102801,7250734
2001,2,"EV","EV",6631127,18619,6649746,6372605,6372605,17893,6390498,6390498
2001,2,"EZ","EZ",0,1040340,1040340,0,2856173,1104191,1104191,5323235
2001,2,"F9","F9",5299530,34810,5334340,4786599,4786599,34661,4821260,4821260
2001,2,"FCQ","FCQ",0,43904,43904,0,0,57076,57076,260330
2001,2,"FL","FL",11518056,0,11518056,10664485,10692254,0,10664485,10692254
2001,2,"FX","FX",44800520,1822713,46642083,38143000,55202000,1576000,39735000,57757000
2001,2,"GR","GR",600469,1763055,2363524,535761,2255635,1569487,2105248,7025162
2001,2,"HA","HA",8107646,1195664,9303310,6282821,6647294,977200,7260021,8364194
2001,2,"HP","HP",33367059,17172,33384231,30012031,31049937,15278,30027309,31065215
2001,2,"JI (1)","JI",4558245,0,4558245,4037061,4037061,0,4037061,4037061
2001,2,"JKQ","JKQ",0,230000,230000,0,0,230000,230000,230000
2001,2,"JW","JW",495436,29952,525388,496568,3698923,25966,522534,3760494
2001,2,"KR","KR",0,5489670,5489670,0,0,6807191,6807191,6881880
2001,2,"L2","L2",0,42655,165573,0,109971,52436,208383,436567
2001,2,"MG","MG",0,2334053,2334053,0,0,1858188,1858188,3214736
2001,2,"GL","MMQ",0,807845,807845,0,0,912865,912865,2250405
2001,2,"MQ","MQ",12334466,0,12334466,8526973,8526973,0,8526973,8526973
2001,2,"N7","N7",5380817,0,5380817,4599165,4599165,0,4599165,4599165
2001,2,"NC","NC",0,0,449220,0,552621,0,685909,685909
2001,2,"NJ","NJ",2604315,0,2604315,2673290,2673290,0,2673290,2673290
2001,2,"NK","NK",6300782,0,6300782,6256207,6256207,0,6256207,6256207
2001,2,"NW","NW",95857889,346497,96204386,85379494,141246652,297607,85677101,141544259
2001,2,"OW","OW",171683,0,171683,175957,175957,0,175957,175957
2001,2,"PO","PO",0,0,0,0,6310192,0,0,7017141
2001,2,"PRQ","PRQ",0,8776,8776,0,110024,7783,7783,1357406
2001,2,"QX","QX",4555140,48048,4603188,4645656,4827390,48762,4694418,4876152
2001,2,"RLQ","RLQ",0,58171,58171,0,0,81584,81584,81584
2001,2,"XE","RU",10493000,0,10493000,9416000,9713000,0,9416000,9713000
2001,2,"RV","RV",0,0,88035,0,0,0,91044,91044
2001,2,"RD","RYQ",0,547762,547762,0,0,745890,745890,2211683
2001,2,"SY","SY",4542842,327785,4870627,3743366,4876352,279502,4022868,5626041
2001,2,"T9","T9",0,112476,112476,0,0,106852,106852,737713
2001,2,"TNQ","TNQ",0,15586905,15586905,0,0,14184032,14184032,14762776
2001,2,"TW","TW",43983685,107850,44091535,38863746,41786609,95353,38959099,41881962
2001,2,"TZ","TZ",13900274,3284858,17185132,12374187,12572004,3019400,15393587,19510977
2001,2,"U7","U7",0,584330,584330,0,0,611769,611769,627721
2001,2,"UA","UA",140698456,5944,140704400,121510579,200662850,5133,121515712,200680512
2001,2,"US","US",85215000,65000,85280000,74623000,86756000,58000,74681000,86814000
2001,2,"WN","WN",82591964,0,82591964,69034352,69034352,0,69034352,69034352
2001,2,"WO","WO",0,113578,113578,0,0,122927,122927,2519330
2001,2,"X9","X9",0,9231,9231,0,0,9561,9561,732359
2001,2,NA,"XG",0,200651,200651,0,115471,202995,202995,1214500
2001,2,"XJ","XJ",2262191,0,2262191,1888930,1888930,0,1888930,1888930
2001,2,"XP","XP",309238,91703,400941,373731,373731,116462,490193,538732
2001,2,"YX","YX",6941965,98194,7040159,6280763,6280763,89378,6370141,6370141
2001,2,"ZKQ","ZKQ",0,53904,53904,0,0,42311,42311,42311
2001,2,"ZW","ZW",4027173,0,4027173,4644205,4644205,0,4644205,4644205
2001,3,"3Z","3K",0,0,227811,0,385210,0,412102,412102
2001,3,"5X","5X",0,31117000,31117000,0,13328000,23925000,23925000,37860000
2001,3,"5Y","5Y",329940,144000,473940,277150,3676900,120960,398110,4262240
2001,3,"8C","8C",0,4895679,4895679,0,0,4032395,4032395,5517042
2001,3,"AX","9N",2234873,0,2234873,1954895,1954895,0,1954895,1954895
2001,3,"AA","AA",178040698,602256,178642954,136746478,203913407,500389,137246867,204539094
2001,3,"AQ","AQ",3862306,14978,3877284,3412407,3496811,12671,3425078,3533611
2001,3,"AS","AS",23544862,8003,25554415,19894546,22943698,6627,21638042,22987550
2001,3,"B6","B6",3668039,0,3668039,3015780,3015780,0,3015780,3015780
2001,3,"CO","CO",83742000,245000,83987000,64824000,98740000,247000,65071000,98987000
2001,3,"CS","CS",0,0,0,0,4838000,0,0,4838000
2001,3,"DL","DL",173461796,323897,173839197,122576717,159283941,307378,122934870,159615081
2001,3,"ER","ER",6300417,323139,6623556,5170070,7386601,273943,5444013,7723124
2001,3,"EV","EV",7751650,5430,7757080,6497819,6497819,4552,6502371,6502371
2001,3,"EZ","EZ",0,1079372,1079372,0,5098168,1101986,1101986,7825368
2001,3,"F9","F9",5993179,13542,6006721,4970903,4970903,13542,4984445,4984445
2001,3,"FCQ","FCQ",0,48792,48792,0,0,63429,63429,289308
2001,3,"FL","FL",11955621,0,11955621,12936593,12973160,0,12936593,12973160
2001,3,"FX","FX",50082677,2225861,52308538,39664000,59564000,1815000,41479000,62686000
2001,3,"GR","GR",637706,1360496,1998202,522022,2477619,1210567,1732589,7221621
2001,3,"HA","HA",8722701,1295439,10018140,7022852,7470658,1054268,8077120,9359711
2001,3,"HP","HP",37061453,7304,37068757,31044194,32044152,6144,31050338,32050296
2001,3,"JI (1)","JI",5248305,0,5248305,4325802,4325802,0,4325802,4325802
2001,3,"JKQ","JKQ",0,254000,254000,0,0,254000,254000,254000
2001,3,"JW","JW",630123,40303,670426,593697,3226751,30582,624279,3263369
2001,3,"KR","KR",0,5613931,5613931,0,0,6063046,6063046,6123324
2001,3,"L2","L2",0,30029,173892,0,133756,37595,216173,479872
2001,3,"M6","M6",0,18522,18522,0,1247906,21745,21745,1302254
2001,3,"MG","MG",0,2757926,2757926,0,0,2127572,2127572,3960054
2001,3,"GL","MMQ",0,914992,914992,0,0,960742,960742,2439102
2001,3,"MQ","MQ",12661748,0,12661748,10640230,10640230,0,10640230,10640230
2001,3,"N7","N7",6037761,0,6037761,4856461,4856461,0,4856461,4856461
2001,3,"NC","NC",0,88451,586805,0,702689,112333,870622,870622
2001,3,"NJ","NJ",2688410,0,2688410,2551889,2551889,0,2551889,2551889
2001,3,"NK","NK",7361331,0,7361331,6738626,6738626,0,6738626,6738626
2001,3,"NW","NW",106702754,570228,107272982,89172964,151277072,462487,89635451,151739559
2001,3,"OW","OW",191959,0,191959,185642,1222472,0,185642,1222472
2001,3,"PO","PO",0,0,0,0,7715985,0,0,8496279
2001,3,"PRQ","PRQ",0,9690,9690,0,45079,8534,8534,1168963
2001,3,"QX","QX",5052502,53802,5106304,4877020,5118084,51698,4928718,5169782
2001,3,"RLQ","RLQ",0,9313,9313,0,0,17721,17721,17721
2001,3,"XE","RU",11477000,0,11477000,9591000,9916000,0,9591000,9916000
2001,3,"RV","RV",0,49646,49646,0,0,50352,50352,50352
2001,3,"RD","RYQ",0,580945,580945,0,0,791077,791077,2345667
2001,3,"SY","SY",4985940,431473,5417413,3747757,15924751,339775,4087532,16708835
2001,3,"T9","T9",0,238052,238052,0,0,209485,209485,1188130
2001,3,"TNQ","TNQ",0,16600072,16600072,0,0,14115479,14115479,14815495
2001,3,"TW","TW",48534664,818178,49352842,40124825,43269324,668508,40793333,43937832
2001,3,"TZ","TZ",15960362,3250733,19211095,12940300,13165896,2780191,15720491,20531722
2001,3,"U7","U7",0,437196,437196,0,0,432379,432379,437461
2001,3,"UA","UA",155443663,9955,155453618,129210331,212509733,8275,129218606,212563407
2001,3,"US","US",91326000,102000,91428000,76988000,88921000,89000,77077000,89010000
2001,3,"WN","WN",92029502,0,92029502,62680060,62680060,0,62680060,62680060
2001,3,"WO","WO",0,64710,64710,0,0,74986,74986,3040532
2001,3,"X9","X9",0,66214,66214,0,0,61579,61579,939688
2001,3,NA,"XG",0,79980,79980,0,114568,78973,78973,1615544
2001,3,"XJ","XJ",2759304,0,2759304,2304019,2304019,0,2304019,2304019
2001,3,"XP","XP",356970,101936,458906,419558,419558,125381,544939,802438
2001,3,"YX","YX",7453697,143925,7597622,6126233,6126233,133995,6260228,6260228
2001,3,"ZKQ","ZKQ",0,41545,41545,0,0,32341,32341,32341
2001,3,"ZW","ZW",4565500,0,4565500,4878331,4878331,0,4878331,4878331
2001,4,"3Z","3K",0,0,209832,0,309644,0,344397,344397
2001,4,"5X","5X",0,28597000,28597000,0,13381000,23767000,23767000,37774000
2001,4,"5Y","5Y",373869,176500,550369,314050,3161650,148260,462310,3946960
2001,4,"8C","8C",0,4408321,4408321,0,0,3905863,3905863,5153560
2001,4,"AX","9N",2213780,0,2213780,1959493,1959493,0,1959493,1959493
2001,4,"AA","AA",175446647,452852,175899499,125624594,190367643,365412,125990006,190804509
2001,4,"AQ","AQ",3835386,14888,3850274,3205923,3317753,11829,3217752,3362066
2001,4,"AS","AS",22463400,0,24387721,18286921,21425567,0,19893412,21457423
2001,4,"B6","B6",3591262,0,3591262,2870863,2870863,0,2870863,2870863
2001,4,"CO","CO",81763000,91000,81854000,63372000,96965000,87000,63459000,97052000
2001,4,"CS","CS",0,0,0,0,4188000,0,0,4188000
2001,4,"DL","DL",160301101,165989,160570450,107425073,141683720,150966,107669683,141834686
2001,4,"ER","ER",5510676,219788,5730464,4428436,6409585,181038,4609474,6662038
2001,4,"EZ","EZ",0,411332,411332,0,1220565,424909,424909,2299716
2001,4,"F9","F9",5709675,3929,5713604,4640549,4640549,3516,4644065,4644065
2001,4,"FCQ","FCQ",0,61601,61601,0,0,80082,80082,365263
2001,4,"FL","FL",12569169,0,12569169,11642585,11688186,0,11642585,11688186
2001,4,"FX","FX",42882640,2153412,45038380,33513000,51385000,1726000,35241000,54323000
2001,4,"GR","GR",585835,1073183,1659018,486019,2052819,874839,1360858,6424843
2001,4,"HA","HA",8685893,1113591,9799484,6710900,7115281,869598,7580498,8779898
2001,4,"HP","HP",34697649,18526,34716175,27925194,28609827,14981,27940175,28624808
2001,4,"JI (1)","JI",5177279,0,5177279,4097416,4097416,0,4097416,4097416
2001,4,"JKQ","JKQ",0,92000,92000,0,0,92000,92000,92000
2001,4,"JW","JW",430473,62435,492908,404427,2857717,63031,467458,2937270
2001,4,"KR","KR",0,4446958,4446958,0,0,4402488,4402488,4460097
2001,4,"L2","L2",0,4175,167782,0,114207,7074,195281,441902
2001,4,"M6","M6",0,8209,8209,0,1080561,8493,8493,1167004
2001,4,"MG","MG",0,2399970,2399970,0,0,1846505,1846505,3286959
2001,4,"GL","MMQ",0,1128955,1128955,0,0,1174113,1174113,2107249
2001,4,"MQ","MQ",12816668,0,12816668,10857983,10857983,0,10857983,10857983
2001,4,"N7","N7",6075799,0,6075799,5673738,5673738,0,5673738,5673738
2001,4,"NC","NC",0,0,429453,0,522229,0,638152,638152
2001,4,"NJ","NJ",2590744,0,2590744,2450562,2450562,0,2450562,2450562
2001,4,"NK","NK",7388513,0,7388513,6970070,6970070,0,6970070,6970070
2001,4,"NW","NW",101620293,357102,101977395,80354439,141609588,280403,80634842,141889991
2001,4,"OW","OW",152799,0,152799,139732,1119642,0,139732,1119642
2001,4,"PO","PO",0,0,0,0,6490437,0,0,7068196
2001,4,"PRQ","PRQ",0,0,0,0,37433,0,0,1454256
2001,4,"QX","QX",4925459,52228,4977687,4892089,5095060,51465,4943554,5146525
2001,4,"RLQ","RLQ",0,12493,12493,0,0,18958,18958,18958
2001,4,"XE","RU",11812000,0,11812000,9449000,9753000,0,9449000,9753000
2001,4,"RD","RYQ",0,1621642,1621642,0,0,2192371,2192371,2962814
2001,4,"SY","SY",4516428,304846,4821274,3628484,4632093,248883,3877367,5173136
2001,4,"T9","T9",0,150325,150325,0,0,129279,129279,1008216
2001,4,"TNQ","TNQ",0,14300618,14300618,0,0,11918263,11918263,12693697
2001,4,"TW","TW",31600698,345964,31946662,25335904,27184781,278541,25614445,27463322
2001,4,"TZ","TZ",15189722,3243267,18432989,12318623,12485166,2767976,15086599,18949253
2001,4,"U7","U7",0,640488,640488,0,0,629847,629847,639368
2001,4,"UA","UA",156053735,11658,156065393,126268413,208848240,9432,126277845,208877847
2001,4,"US","US",96359000,59000,96418000,76478000,88694000,48000,76526000,88742000
2001,4,"WN","WN",89500000,0,89500000,67886429,67886429,0,67886429,67886429
2001,4,"WO","WO",0,36000,36000,0,0,41000,41000,3649000
2001,4,"X9","X9",0,145894,145894,0,0,136501,136501,701614
2001,4,NA,"XG",0,66764,66764,0,132846,64429,64429,1284773
2001,4,"XJ","XJ",2646405,0,2646405,2209748,2209748,0,2209748,2209748
2001,4,"XP","XP",345250,75498,420748,391826,391826,89843,481669,592071
2001,4,"YX","YX",7459983,84761,7544744,5942140,5942140,84277,6026417,6026417
2001,4,"ZKQ","ZKQ",0,21990,21990,0,0,17606,17606,17606
2001,4,"ZW","ZW",4461635,0,4461635,4757626,4757626,0,4757626,4757626
2001,5,"3Z","3K",0,0,233910,0,436003,0,472264,472264
2001,5,"5X","5X",0,31729000,31759000,0,14899000,27381000,27407000,42739000
2001,5,"5Y","5Y",342560,77286,419846,287750,2838400,64920,352670,3271040
2001,5,"8C","8C",0,4735314,4735314,0,0,4394211,4394211,5752116
2001,5,"AX","9N",2273552,0,2273552,2128177,2128177,0,2128177,2128177
2001,5,"AA","AA",181686778,301801,181988579,133967338,203220145,249437,134216775,203515304
2001,5,"AQ","AQ",4190291,17631,4207922,3539926,3663962,14355,3554281,3702660
2001,5,"AS","AS",23194183,36045,25463707,19005568,21978792,28909,20899199,22054782
2001,5,"B6","B6",4405234,0,4405234,3741805,3741805,0,3741805,3741805
2001,5,"CO","CO",84279000,94000,84373000,68125000,104327000,88000,68213000,104415000
2001,5,"CS","CS",0,0,0,0,4607000,0,0,4607000
2001,5,"DL","DL",168529554,150641,168764099,116342508,154682185,134070,116551253,154850276
2001,5,"ER","ER",6030561,182374,6212935,5128124,7310279,162980,5291104,7520172
2001,5,"EV","EV",7947852,795,7948647,6537459,6537459,654,6538113,6538113
2001,5,"EZ","EZ",0,319228,319228,0,2487690,358374,358374,4330944
2001,5,"F9","F9",6164434,16793,6181227,5162848,5162848,16045,5178893,5178893
2001,5,"FCQ","FCQ",0,58881,58881,0,0,76545,76545,349131
2001,5,"FL","FL",13107324,0,13107324,13197412,13221281,0,13197412,13221281
2001,5,"FX","FX",46209822,2190926,48402505,37675000,57169000,1816000,39492000,60191000
2001,5,"GR","GR",634080,494199,1128279,541726,2384878,421948,963674,6217487
2001,5,"HA","HA",86855,1416164,1503019,6750699,7135834,1256798,8007497,8851622
2001,5,"HP","HP",35754343,41998,35796341,30600208,31205562,35073,30635281,31240635
2001,5,"JI (1)","JI",5155710,0,5155710,4212503,4212503,0,4212503,4212503
2001,5,"JW","JW",429856,0,429856,404405,2922379,0,404405,2922379
2001,5,"KR","KR",0,4750548,4750548,0,0,5035581,5035581,5109583
2001,5,"L2","L2",0,18462,173799,0,132611,19847,202515,443091
2001,5,"M6","M6",0,27359,27359,0,1168876,31835,31835,1261496
2001,5,"MG","MG",0,1880560,1880560,0,0,1508846,1508846,2928052
2001,5,"GL","MMQ",0,954073,954073,0,0,1020858,1020858,1957898
2001,5,"MQ","MQ",13533963,0,13533963,12264759,12264759,0,12264759,12264759
2001,5,"N7","N7",6615985,3376,6619361,5120794,5120794,2752,5123546,5123546
2001,5,"NC","NC",0,0,486825,0,610640,0,666846,666846
2001,5,"NJ","NJ",2647389,0,2647389,2717119,2717119,0,2717119,2717119
2001,5,"NK","NK",6621266,0,6621266,6463999,6463999,0,6463999,6463999
2001,5,"NW","NW",103115285,242991,103358276,84365323,148623046,201348,84566671,148824394
2001,5,"OW","OW",155761,0,155761,148077,1186509,0,148077,1186509
2001,5,"PO","PO",0,53926,53926,0,5266946,48212,48212,5945359
2001,5,"PRQ","PRQ",0,4260,4260,0,12289,3419,3419,1218411
2001,5,"QX","QX",5114209,54116,5168325,4970638,5189786,52422,5023060,5242208
2001,5,"RLQ","RLQ",0,10705,10705,0,0,17611,17611,17611
2001,5,"XE","RU",12468000,0,12468000,10557000,10992000,0,10557000,10992000
2001,5,"RD","RYQ",0,1348256,1348256,0,0,1633741,1633741,2207868
2001,5,"SY","SY",4051845,135598,4187443,3190886,3580451,108417,3299303,3909406
2001,5,"T9","T9",0,109628,109628,0,0,104146,104146,1036867
2001,5,"TNQ","TNQ",0,12248245,12248245,0,0,10770176,10770176,11739740
2001,5,"TW","TW",47971543,170079,48141622,40709416,43424060,143982,40853398,43568042
2001,5,"TZ","TZ",14883164,2729708,17612872,12848091,13053138,2405975,15254066,19108202
2001,5,"U7","U7",0,662093,662093,0,0,724628,724628,729563
2001,5,"UA","UA",161330722,19244,161349966,136505441,223172559,16282,136521723,223268632
2001,5,"US","US",94972000,47000,95019000,79794000,93501000,41000,79835000,93542000
2001,5,"WN","WN",92988949,0,92988949,71863574,71863574,0,71863574,71863574
2001,5,"WO","WO",0,5000,5000,0,0,8000,8000,3539000
2001,5,"X9","X9",0,61468,61468,0,0,50588,50588,841959
2001,5,NA,"XG",0,82410,82410,0,127013,82804,82804,1149615
2001,5,"XJ","XJ",2717523,0,2717523,2269132,2269132,0,2269132,2269132
2001,5,"XP","XP",324942,83696,408638,375311,375311,102109,477420,614923
2001,5,"YX","YX",7586271,105537,7691808,6385057,6385057,89949,6475006,6475006
2001,5,"ZKQ","ZKQ",0,47661,47661,0,0,38307,38307,38752
2001,5,"ZW","ZW",4871433,0,4871433,5466943,5466943,0,5466943,5466943
2001,6,"3Z","3K",0,0,277206,0,476560,0,528455,528455
2001,6,"5X","5X",0,31439000,31439000,0,14433000,25202000,25202000,39933000
2001,6,"5Y","5Y",537560,187905,725465,451550,2833000,157840,609390,3367860
2001,6,"8C","8C",0,4722477,4722477,0,0,4428040,4428040,5688362
2001,6,"AX","9N",2186017,0,2186017,2037132,2037132,0,2037132,2037132
2001,6,"AA","AA",179371677,365509,179737186,140565875,210840872,299288,140865163,211211030
2001,6,"AQ","AQ",4447880,16177,4464057,3922209,4046921,13716,3935925,4085116
2001,6,"AS","AS",24328376,23740,26798469,20268174,23330936,19684,22388105,23389072
2001,6,"B6","B6",4652546,0,4652546,3916978,3916978,0,3916978,3916978
2001,6,"CO","CO",83274000,112000,83386000,67225000,103152000,108000,67333000,103260000
2001,6,"CS","CS",0,0,0,0,4900000,0,0,4900000
2001,6,"DL","DL",167560173,112999,167725460,114701629,152369452,72422,114822993,152452895
2001,6,"ER","ER",5971991,261283,6233274,5222655,7404556,227611,5450266,7710032
2001,6,"EV","EV",8007981,24096,8032077,6560618,6560618,19741,6580359,6580359
2001,6,"EZ","EZ",0,405176,405176,0,2115887,448534,448534,4708708
2001,6,"F9","F9",6292275,20039,6312314,5288643,5288643,12049,5300692,5300692
2001,6,"FCQ","FCQ",0,38629,38629,0,0,50218,50218,229048
2001,6,"FL","FL",12917586,0,12917586,13363720,13398274,0,13363720,13398274
2001,6,"FX","FX",43345692,1771946,45117638,35611000,55080000,1491000,37102000,57489000
2001,6,"GR","GR",675762,810506,1486268,574719,2480953,690900,1265619,6103183
2001,6,"HA","HA",9046744,1493500,10540244,7293753,7805978,1370513,8664266,9656835
2001,6,"HP","HP",35634733,17540,35652273,30102196,30662533,14491,30116687,30677024
2001,6,"JI (1)","JI",5442747,0,5442747,4516485,4516485,0,4516485,4516485
2001,6,"JKQ","JKQ",0,73000,73000,0,0,73000,73000,73000
2001,6,"JW","JW",496774,0,496774,454016,3066526,0,454016,3094321
2001,6,"KR","KR",0,4472190,4472190,0,0,4651078,4651078,4706960
2001,6,"L2","L2",0,15739,220500,0,131827,19974,256242,568104
2001,6,"M6","M6",0,836,836,0,1195265,843,843,1227547
2001,6,"MG","MG",0,2279043,2279043,0,0,1836908,1836908,3926594
2001,6,"GL","MMQ",0,937846,937846,0,0,1017188,1017188,1664812
2001,6,"MQ","MQ",13256699,0,13256699,12152705,12152705,0,12152705,12152705
2001,6,"N7","N7",6520955,0,6520955,5395056,5395056,0,5395056,5395056
2001,6,"NC","NC",0,0,614132,0,847526,0,928095,928095
2001,6,"NJ","NJ",2660156,0,2660156,2666322,2666322,0,2666322,2666322
2001,6,"NK","NK",6830966,0,6830966,6466197,6466197,0,6466197,6466197
2001,6,"NW","NW",107758711,498801,108257512,89315377,153857539,417192,89732569,154274731
2001,6,"OW","OW",158967,0,158967,111023,889605,0,111023,889605
2001,6,"PO","PO",0,0,0,0,5094249,0,0,6100683
2001,6,"PRQ","PRQ",0,7280,7280,0,9366,6193,6193,758648
2001,6,"QX","QX",5059987,53542,5113529,5064228,5281846,53352,5117580,5335198
2001,6,"RLQ","RLQ",0,27039,27039,0,0,39609,39609,39609
2001,6,"XE","RU",12075000,0,12075000,10272000,10648000,0,10272000,10648000
2001,6,"RD","RYQ",0,1909214,1909214,0,0,2313479,2313479,3126481
